168;253210210;MYSZYNIEC;Rozoga (2652)
169;253210260;ZARUZIE;Ruø (26516)
170;253220080;D BOWO;Biebrza (262)
171;253220130;RADZI£”W;Wissa (26296)
172;253220160;BURZYN;Biebrza (262)
173;253220210;TYKOCIN;Narew (26)
174;253220220;ZAWADY;ålina (26194)
175;253220270;JAB£ONOWO-WYPYCHY;ålina (26194)
176;253230020;R”ØANYSTOK;Sidra (26214)
177;253230030;JAN”W;BrzozÛwka (2624)
178;253230060;JA£”WKA;Soko≥da (26162)
179;253230110;FASTY;Supraúl (2616)
180;249180180;USTRO—-R”WNICA-WIEå;Wis≥a (2)
181;249190320;LUBO— WIELKI;Raba (2138)
182;249200020;£AZY;GrÛbka (21394)
183;250160030;BOLK”W;Nysa Szalona (1384)
184;250160620;KAMIENICA;Kamienica (121624)
185;251200150;£AZISKA;Radomka (252)
186;252210240;WIELGOLAS;Wis≥a (2)
187;249200310;KOWANIEC;Dunajec (214)
188;249210120;NOWY ØMIGR”D;Wis≥oka (218)
189;249210190;WIS£OCZEK;Wis≥ok (226)
190;249220240;ØUBRACZE;San (22)
191;254190020;NOWA PAS£ KA;Zalew Wiúlany (5119)
192;254220020;ØABIN;WÍgorapa (582)
193;254220030;GO£DAP;Go≥dapa (5824)
194;254220060;BANIE MAZURSKIE;Go≥dapa (5824)
195;349190650;KASPROWY WIERCH;Dunajec (214)
196;349200660;NOWY S•CZ;Dunajec (214)
197;349210670;KROSNO;Wis≥ok (226)
198;349220690;LESKO;San (22)
199;349220695;PRZEMYåL;San (22)
200;350190550;CZ STOCHOWA;Warta (18)
201;350190560;KATOWICE;Rawa (21268)
202;350200570;KIELCE-SUK”W;Czarna Nida (2164)
203;350200575;TARN”W;Bia≥a (2148)
204;350210585;SANDOMIERZ;Wis≥a (2)
205;350220580;RZESZ”W-JASIONKA;Wis≥ok (226)
206;350230595;ZAMOå∆;Wieprz (24)
207;351190469;SULEJ”W;Pilica (254)
208;351210488;KOZIENICE;Wis≥a (2)
209;351230497;W£ODAWA;Bug (266)
210;352190360;P£OCK;Wis≥a (2)
211;352220385;SIEDLCE;Liwiec (2668)
212;353140205;SZCZECIN;Odra (1)
213;353150210;RESKO-SM”LSKO;Rega (42)
214;353180250;TORU—;Wis≥a (2)
215;353200270;M£AWA;Wkra (268)
216;353200272;OLSZTYN;£yna (584)
217;353210285;OSTRO£ KA;Narew (26)
218;353230295;BIA£YSTOK;Bia≥a (26168)
219;354150100;KO£OBRZEG-DèWIRZYNO;Jez. Resko Przymorskie (43219)
220;354160115;USTKA;Ba≥tyk (0)
221;354170125;L BORK;£eba (476)
222;354180135;HEL;Ba≥tyk (0)
223;354210185;K TRZYN;Guber (5848)
224;250190170;KR CIWILK;Warta (18)
225;250190220;£AZY;Przemsza (212)
226;250190290;OLEWIN;Bia≥a Przemsza (2128)
227;250190310;MACZKI;Bia≥a Przemsza (2128)
228;250200010;BARTK”W;Czarna Nida (2164)
229;250200040;BODZENTYN;Pokrzywianka (23484)
230;250200110;CIS”W;Czarna (2178)
231;250200130;KLISZ”W;Nida (216)
232;250200210;MIECH”W;Nidzica (21398)
233;250200230;BORUSOWA;Wis≥a (2)
234;250200250;RADZIEMICE;Szreniawa (21392)
235;250200280;IGO£OMIA;Wis≥a (2)
236;250200290;BORZ CIN;Uszwica (21396)
237;250210020;NOS”W;Pokrzywianka (23484)
238;250210030;ANNOPOL;Wis≥a (2)
239;250210070;BARAN”WEK;Koprzywianka (2194)
240;250210080;SADK”W;Czarna (2178)
241;250210090;JASTRZ BSKA WOLA;Czarna (2178)
242;250210130;STASZ”W;Czarna (2178)
243;250210160;MAJDAN KR”LEWSKI;£Íg (2198)
244;250210170;WILCZA WOLA;£Íg (2198)
245;250210210;MIELEC;Wis≥oka (218)
246;250210220;KOLBUSZOWA;£Íg (2198)
247;250210230;RADOMYåL WIELKI;BreÒ (2174)
248;250210240;ZAWADA;Brzeünica (2188)
249;250220030;WYSOKIE;PÛr (24174)
250;250220050;ZAK£ODZIE;PÛr (24174)
251;250220080;FRAMPOL;£ada (2286)
252;250220120;JAROCIN;Bukowa (2294)
253;250220130;BRODZIAKI;Czarna £ada (22862)
254;250220140;TARNOGR”D;Tanew (228)
255;250220210;JAROS£AW;San (22)
256;250230020;NIELISZ;Wieprz (24)
257;250230060;J”ZEF”W;Tanew (228)
258;250230140;WIELKIE OCZY;Szk≥o (2254)
259;250240010;STRZYØ”W;Bug (266)
260;251140060;SOBOLICE;Nysa £uøycka (174)
261;251150280;TWARDOCICE;Gajowa (138664)
262;251150290;SULIK”W;Czerwona Woda (1744)
263;251150320;BIERNA;Czerwona Woda (1744)
264;251150360;åWIERZAWA;Kaczawa (138)
265;251160110;OSETNO;Barycz (14)
266;251160150;POLKOWICE DOLNE;Mokrzyca (16418)
267;251160170;CHWA£KOWICE;Rudawka (145444)
268;251160220;OBORNIKI åL•SKIE;Odra (1)
269;251160290;JAWOR;Nysa Szalona (1384)
270;251170030;WITASZYCE;Lutynia (1852)
271;251170140;MILICZ;Barycz (14)
272;251170210;TRZEBNICA;Polska Woda (142)
273;251170270;BIERUT”W;Widawa (136)
274;251170290;NAMYS£”W;Widawa (136)
275;251180020;ZBIERSK;Czarna Struga (183566)
276;251180040;PODD BICE;Ner (1832)
277;251180050;LISK”W;SwÍdrnia (18482)
278;251180140;Z£OCZEW;Oleúnica (1818)
279;251180190;SIEMIANICE;Prosna (184)
280;251190140;PLUCICE;Luciπøa (25452)
281;251190160;PRZEDB”RZ;Pilica (254)
282;251200030;SKIERNIEWICE;Bzura (272)
283;251200080;BIA£OBRZEGI;Pilica (254)
284;251200130;OPOCZNO;Drzewiczka (2548)
285;251200140;RUSZKOWICE;Radomka (252)
286;251180090;SIERADZ;Warta (18)
287;249210160;ORZECH”WKA;Wis≥ok (226)
288;249210170;BARTNE;Ropa (2182)
289;249210180;KREMPNA;Wis≥oka (218)
290;249210210;PU£AWY DOLNE;Wis≥ok (226)
291;249210220;WYSZOWADKA;Wis≥oka (218)
292;249210230;WYSOWA;Ropa (2182)
293;249210240;BARWINEK;Jasio≥ka (2184)
294;249210250;JAåLISKA;Jasio≥ka (2184)
295;249210260;TYLICZ;Poprad (2142)
296;249210270;WIS£OK WIELKI;Wis≥ok (226)
297;249220010;KA—CZUGA;Mleczka (2268)
298;249220040;DYN”W;San (22)
299;249220060;BIRCZA;San (22)
300;249220070;RYBOTYCZE;Wiar (224)
301;249220080;SANOK-TREPCZA;San (22)
302;249220110;NOWOTANIEC;Pielnica (22618)
303;249220120;LESZCZOWATE;San (22)
304;249220150;SOLINA-JAWOR;San (22)
305;249220170;BALIGR”D-MCHAWA;Hoczewka (2218)
306;249220210;TERKA;Solinka (2212)
307;249220220;POLANA;Czarna (22132)
308;249220230;LUTOWISKA;San (22)
309;249220260;DWERNIK;San (22)
310;249220270;KALNICA;Wetlina (22126)
311;249220280;STUPOSIANY;Wo≥osaty (22114)
312;249220290;ROZTOKI G”RNE;San (22)
313;249220310;WETLINA;San (22)
314;249220320;PO£ONINA WETLI—SKA;San (22)
315;249220330;TARNAWA NIØNA;San (22)
316;249220340;WO£OSATE;San (22)
317;249220350;WYØNIA—SKI WIERCH;San (22)
318;250140030;BOGATYNIA;Miedzianka (17416)
319;250150030;POBIEDNA;£uøyca (166324)
320;250150110;KACZOR”W;Kaczawa (138)
321;250150130;CIECHANOWICE;BÛbr (16)
322;254160110;MIASTKO;Wieprza (46)
323;254170130;NIEZABYSZEWO;S≥upia (472)
324;254170140;KOåCIERZYNA;Wierzyca (298)
325;254180010;ROZEWIE;Ba≥tyk (0)
326;254180050;WEJHEROWO;Reda (478)
327;254180060;GDYNIA;Ba≥tyk (0)
328;254180140;OSTRZYCE-BRODNICA G”RNA;Radunia (4868)
329;254190050;FROMBORK;Zalew Wiúlany (5119)
330;254190070;TOLKMICKO;Zalew Wiúlany (5119)
331;254190080;PIERZCHA£Y;Pas≥Íka (56)
332;254190160;PAS£ K;Wπska (5456)
333;254200040;BARTOSZYCE;£yna (584)
334;254200050;BORNITY;Wa≥sza (568)
335;254200070;KASZUNY;DrwÍca WarmiÒska (566)
336;254210020;W GORZEWO;WÍgorapa (582)
337;250150210;PRZESIEKA;PodgÛrna (16288)
338;250160520;L•DEK-ZDR”J;Bia≥a Lπdecka (1216)
339;251200240;STANOWISKA;Czarna (Maleniecka) (2544)
340;252230060;NAREWKA;Narewka (2612)
341;249200380;SZAFLARY;Bia≥y Dunajec (21412)
342;249210140;DUKLA;Jasio≥ka (2184)
343;249220190;SAKOWCZYK;San (22)
344;350160520;K£ODZKO;Nysa K≥odzka (12)
345;253220120;OSOWIEC;Biebrza (262)
346;353140200;åWINOUJåCIE;Ba≥tyk (0)
347;250210260;S DZISZ”W MA£OPOLSKI;Brzeünica (2188)
348;251180240;JASTRZYGOWICE;Prosna (184)
349;352200375;WARSZAWA;Wis≥a (2)
350;253210220;DOBRYLAS;Pisa (264)
351;352230399;TERESPOL;Bug (266)
352;250190210;PILICA;Pilica (254)
353;250210050;åWI TY KRZYØ;Pokrzywianka (23484)
354;250230070;TOMASZ”W LUBELSKI;So≥okija (26614)
355;251150340;GRYF”W åL•SKI;Kwisa (166)
356;251180160;OSJAK”W;Warta (18)
357;249180170;B£ATNIA;Brennica (21114)
358;249190150;STR”ØA;Raba (2138)
359;249190530;PILSKO;So≥a (2132)
360;249200120;ROZDZIELE;Raba (2138)
361;250150170;JAKUSZYCE;Kamienna (162)
362;250160310;MIEROSZ”W;åcinawka (122)
363;250180030;STARE OLESNO;Stobrawa (132)
364;251200170;CHE£STY;Czarna (Maleniecka) (2544)
365;252210020;CZARNOWO;Orz (2656)
366;249200230;GRYB”W;Bia≥a (2148)
367;249200470;KRYNICA;Poprad (2142)
368;249220180;KOMA—CZA;Os≥awa (222)
369;250150060;R BISZ”W;Skitnica (166246)
370;253210180;PTAKI;Pisa (264)
371;250200220;SIELEC;Nidzica (21398)
372;250210180;CHORZEL”W;Wis≥a (2)
373;250230130;FUTORY;LubaczÛwka (2256)
374;249190080;WADOWICE;Skawa (2134)
375;249190460;SPYTKOWICE G”RNE;Skawa (2134)
376;250150150;SZKLARSKA POR BA;KamieÒczyk (1622)
377;250160410;BARDO;Nysa K≥odzka (12)
378;252180210;K£ODAWA;Rgilewka (18332)
379;249200440;JAWORZYNA KRYNICKA;Poprad (2142)
380;249210150;IWONICZ-ZDR”J;Wis≥ok (226)
381;249220140;SZCZAWNE;Os≥awa (222)
382;250150050;PILCHOWICE;BÛbr (16)
383;254200080;LIDZBARK WARMI—SKI;£yna (584)
384;350180540;RACIB”RZ;Odra (1)
385;351150400;ZIELONA G”RA;Odra (1)
386;253220070;BIEBRZA;E≥k (2628)
387;351220495;LUBLIN-RADAWIEC;Bystrzyca (246)
388;250200050;RYKOSZYN;Nida (216)
389;250210120;KLIMONT”W;Koprzywianka (2194)
390;250230160;CIESZAN”W;Tanew (228)
391;251150350;LUBOMIERZ;Oldza (1664)
392;251180150;MIRK”W;Prosna (184)
393;249190420;ØABNICA;Øabniczanka (213234)
394;249190310;PEWEL MA£A;Koszarawa (21324)
395;249190290;LIPOWA;So≥a (2132)
396;249190380;KAMESZNICA;Bystra (213232)
397;249190750;SOBL”WKA;So≥a (2132)
398;249190270;OSIELEC;Skawa (2134)
399;249190470;RABA WYØNA;Raba (2138)
400;249190230;LUBIE—;LubieÒka (213834)
401;249200080;£APAN”W;Stradomka (21388)
402;249190560;JAB£ONKA;Czarna Orawa (8222)
403;249210130;ZBOISKA;Jasio≥ka (2184)
404;249220160;TELEåNICA OSZWAROWA;San (22)
405;249220130;BRZEGI DOLNE;Strwiπø (76)
406;252180060;PAKOå∆;NoteÊ (188)
407;253140110;GRYFINO;Odra (Regalica) (19751)
408;252150070;DREZDENKO;NoteÊ (188)
409;249200930;PORONIN;Bia≥y Dunajec (21412)
410;249200980;MSZANA DOLNA;Raba (2138)
411;249200990;WRONOWICE;£ososina (21472)
412;249190210;£ODYGOWICE;So≥a (2132)
413;249190670;POLANA CHOCHO£OWSKA;Dunajec (214)
414;252170110;GNIEZNO;We≥na (186)
415;249200570;TRZEMEåNIA;Raba (2138)
416;250160220;JEDLINA-ZDR”J;Jedlina (13416)
417;252170180;WRZEåNIA;Wrzeúnica (1838)
418;249200250;JASION”W;Raba (2138)
419;249210030;TUCH”W;Bia≥a (2148)
420;249220250;CISNA;Solinka (2212)
421;253200080;JEMIO£OWO;Pas≥Íka (56)
422;351190465;£”Dè-LUBLINEK;NER (1832)
423;250190180;PIWO—;Przemsza (212)
424;250210110;RAK”W;Czarna (2178)
425;251150180;TOMASZ”W BOLES£AWIECKI;Bobrzyca (1638)
426;349190600;BIELSKO-BIA£A;Bia≥a (2114)
427;354170120;£EBA;£eba (476)
428;253140040;TRZEBIEØ;Zalew SzczeciÒski (319)
429;251150110;ØAGA—;BÛbr (16)
430;250150080;STARA KAMIENICA;Kamienica (1632)
431;250150090;åWIERAD”W-ZDR”J;Kwisa (166)
432;250180250;BRYNICA;Brynica (2126)
433;249190010;JAWISZOWICE;Wis≥a (2)
434;253150020;WITNO;Cieúnina Dziwna (35)
435;250190080;W•SOSZ;Pilica (254)
436;254180130;GOR CZYNO;Martwa Wis≥a (48)
437;253180170;NOWY JASINIEC;Brda (292)
438;253170030;R”ØKI-D BIE;Brda (292)
439;254160040;JEØYCZKI;Wieprza (46)
440;254160060;SIERAKOWO;Wieprza (46)
441;253160040;GRZMI•CA;ParsÍta (44)
442;254160080;POLAN”W;Wieprza (46)
443;250190160;LGOTA G”RNA;Warta (18)
444;253180020;RADOSTOWO;Wis≥a (2)
445;254170190;S£UPSK;S≥upia (472)
446;253190260;OSTROWITE;DrwÍca (28)
447;249180010;PSZCZYNA;Pszczynka (2116)
448;250150340;BOROWICE;Kacza (162886)
449;250150350;PODG”RZYN;PodgÛrna (16288)
450;254190120;KMIECIN;Szkarpawa (514)
451;252230110;HAJN”WKA;Leúna (26652)
452;252180080;KO£UDA WIELKA;NoteÊ (188)
453;252170210;K”RNIK;Warta (18)
454;252150050;KRZYØ;NoteÊ (188)
455;252160160;PAPRO∆;Obra (1878)
456;252160230;WIELICHOWO;Obra (1878)
457;253230160;SUPRAåL;Supraúl (2616)
458;249190780;GUBA£”WKA;Wielki Rogoünik (214116)
459;249190790;RATU£”W;Wielki Rogoünik (214116)
460;249190880;WADOWICE;Skawa (2134)
461;249200950;SZAFLARY;Bia≥y Dunajec (21412)
462;249210340;KREMPNA;Wis≥oka (218)
463;250190510;PIWO—;Przemsza (212)
464;250220220;JAROS£AW;San (22)
465;250160590;D£UGOPOLE-ZDR”J;Nysa K≥odzka (12)
466;354180155;GDA—SK-åWIBNO;Wis≥a (2)
467;253230170;NOWOSI”£KI;Supraúl (2616)
468;249190770;STRACONKA;Bia≥a (2114)
469;252160110;SZAMOTU£Y-BABOR”WKO;Sama (1872)
470;249180150;WAPIENICA;Wapienica (21128)
471;250180380;SUKOWICE;Cisek (11594)
472;250200370;KONIECZNO;Nida (216)
473;253170210;CHRZ•STOWO;NoteÊ (188)
474;251190220;DOBRYSZYCE;Widawka (182)
475;252140160;TRZCI—SKO-ZDR”J;Rurzyca (1886592)
476;251160360;G£OG”W;Odra (1)
477;251150410;åWIERZAWA;Kaczawa (138)
478;251200270;D•BR”WKA STARA;Pilica (254)
479;251150390;Z£OTNIKI LUBA—SKIE;Zb. Z≥otniki (166513)
480;250160320;OSTROSZOWICE;Jadkowa (12322)
481;253220310;MO—KI;Nereúl (2618)
482;250160840;SZALEJ”W G”RNY;Bystrzyca Dusznicka (1218)
483;254220090;OLECKO;Jez. Olecko Wielkie (2626139)
484;250200380;BIELINY PODUCHOWNE;Czarna Nida (2164)
485;249200910;MORSKIE OKO;Rybi Potok (2141542)
486;249190850;RYCERKA G”RNA;So≥a (2132)
487;249190860;SOBL”WKA;So≥a (2132)
488;249190870;åLEMIE—;So≥a (2132)
489;254160020;DAR£OWO;Wieprza (46)
490;250190380;BIERU— STARY;Mleczna (21188)
491;251210040;JARCZEW;Wilga (2536)
492;254180260;GDA—SK-PORT P”£NOCNY;Ba≥tyk (0)
493;249201010;SIERCZA;Wis≥a (2)
494;249190820;KOSZARAWA;So≥a (2132)
495;249190830;KOåCIELISKO-KIRY;Kirowa Woda (214112)
496;249190840;RAJCZA;So≥a (2132)
497;252150180;LUBINICKO-åWIEBODZIN;Obrzyca (156)
498;252190160;WALEWICE;Bzura (272)
499;253230180;DRAHLE;Soko≥da (26162)
500;253150250;DRAWNO;Drawa (1888)
501;251180330;DZIA£OSZYN;Warta (18)
502;251180310;KIE£CZYG£”W;Nieciecz (18292)
503;251180320;KRASZEWICE;£uøyca (18438)
504;252170330;NOWA WIEå PODG”RNA;Warta (18)
505;251170360;OSTR”W WIELKOPOLSKI;O≥obok (1844)
506;251190210;SZCZERC”W;Widawka (182)
507;252180290;TULISZK”W;Powa (18352)
508;250150510;MIRSK;Czarny Potok (16632)
509;253150190;PRZELEWICE;P≥onia (1976)
510;252170190;S£UPCA;Warta (18)
511;250160360;TARN”W;BudzÛwka (1232)
512;254190190;ELBL•G;Elblπg (54)
513;250230170;J DRZEJ”WKA;Tanew (228)
514;253190310;KULIGI;Wel (286)
515;249190810;KALWARIA ZEBRZYDOWSKA;Skawinka (21356)
516;253160090;WIERZCHOWO;Drawa (1888)
517;251210120;PU£AWY;Wis≥a (2)
518;252230250;ZAMOSZE;Narew (26)
519;251160320;RADZY—;Obrzyca (156)
520;250210040;NOWA S£UPIA;Pokrzywianka (23484)
521;253220330;MARIANOWO II;Narew (26)
522;251190190;£ASK;Grabia (1828)
523;252180310;RADOSZEWICE;NoteÊ (188)
524;249180410;ISTEBNA-WIEå;Olza (114)
525;251230120;BEZEK;Wieprz (24)
526;253210350;TYSZKI-W•DO£OWO;Skroda (26498)
527;251190230;JAROSTY;Luciπøa (25452)
528;254190230;ROGITY;Pas≥Íka (56)
529;250190520;TYCHY;Gostynia (2118)
530;249200920;PIWNICZNA;Poprad (2142)
531;250200360;D•BROWA TARNOWSKA;BreÒ (2174)
532;254170040;KARØNICZKA;£upawa (474)
533;252200120;LEGIONOWO;Wis≥a (2)
534;252190030;G£ODOWO;MieÒ (2794)
535;252230190;CICIB”R;Krzna (2664)
536;249180390;BRENNA-LEåNICA;Leúnica (211146)
537;250180330;£AB DY;K≥odnica (116)
538;254180090;GDA—SK-R BIECHOWO;
539;250180580;DRONIOWICE;Liswarta (1816)
540;251180350;SIERADZ-DZIGORZEW;Warta (18)
541;249190890;RADZIECHOWY ;So≥a (2132)
542;252200150;WARSZAWA-BIELANY;Wis≥a (2)
543;249180530;ISTEBNA-STEC”WKA;Olza (114)
544;251140110;SANICE;Nysa £uøycka (174)
545;253210370;åWI TAJNO;Narew (26)
546;251170380;WOLA KSI•Ø CA;Lutynia (1852)
547;252230240;NAREWKA;Narewka (2612)
548;249180520;RUDZICA;I≥ownica (2112)
549;249200960;NOWY TARG-KOWANIEC;Dunajec (214)
550;252230230;NAREW;Narew (26)
551;253210290;PTAKI;Pisa (264)
552;253210280;DOBRYLAS;Pisa (264)
553;250160560;STRONIE åL•SKIE;Bia≥a Lπdecka (1216)
554;351160425;WROC£AW;Odra (1)
555;249180550;CIESZYN;Olza (114)
556;349200628;HALA G•SIENICOWA;Dunajec (214)
